=== UNITY CONSOLE LOG ===
Session started: 7/14/2025 4:40:20 PM
Unity Version: 6000.0.45f1
Platform: WindowsEditor

[16:40:21.041] [0.000s] [INFO] SimpleTowerDefenseAgent: OnEpisodeBegin called
[16:40:21.046] [0.000s] [INFO] Heuristic: Building tower on node 0
[16:40:21.050] [0.000s] [INFO] Building MachineGunTowerData at position (2.71, 2.41, 0.00)
[16:40:21.051] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized at (2.71, 2.41, 0.00)
[16:40:21.052] [0.000s] [INFO] Tower MachineGunTower(Clone) initialized successfully
[16:40:49.843] [28.120s] [INFO] Heuristic: No actions available
[16:40:49.862] [28.140s] [INFO] Heuristic: No actions available
[16:40:49.882] [28.160s] [INFO] Heuristic: No actions available
[16:40:49.902] [28.180s] [INFO] Heuristic: No actions available
[16:40:49.923] [28.200s] [INFO] Heuristic: No actions available
[16:40:49.943] [28.220s] [INFO] Heuristic: No actions available
[16:40:49.963] [28.240s] [INFO] Heuristic: No actions available
[16:40:49.983] [28.260s] [INFO] Heuristic: No actions available
[16:40:50.003] [28.280s] [INFO] Heuristic: No actions available
[16:40:50.007] [28.285s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 2: Waypoint (2)
[16:40:50.023] [28.300s] [INFO] Heuristic: No actions available
[16:40:50.043] [28.320s] [INFO] Heuristic: No actions available
[16:40:50.063] [28.340s] [INFO] Heuristic: No actions available
[16:40:50.083] [28.360s] [INFO] Heuristic: No actions available
[16:40:50.105] [28.380s] [INFO] Heuristic: No actions available
[16:40:50.122] [28.400s] [INFO] Heuristic: No actions available
[16:40:50.145] [28.420s] [INFO] Heuristic: No actions available
[16:40:50.163] [28.440s] [INFO] Heuristic: No actions available
[16:40:50.183] [28.460s] [INFO] Heuristic: No actions available
[16:40:50.203] [28.480s] [INFO] Heuristic: No actions available
[16:40:50.224] [28.500s] [INFO] Heuristic: No actions available
[16:40:50.242] [28.520s] [INFO] Heuristic: No actions available
[16:40:50.263] [28.540s] [INFO] Heuristic: No actions available
[16:40:50.283] [28.560s] [INFO] Heuristic: No actions available
[16:40:50.304] [28.580s] [INFO] Heuristic: No actions available
[16:40:50.323] [28.600s] [INFO] Heuristic: No actions available
[16:40:50.343] [28.620s] [INFO] Heuristic: No actions available
[16:40:50.363] [28.640s] [INFO] Heuristic: No actions available
[16:40:50.384] [28.660s] [INFO] Heuristic: No actions available
[16:40:50.404] [28.680s] [INFO] Heuristic: No actions available
[16:40:50.422] [28.700s] [INFO] Heuristic: No actions available
[16:40:50.444] [28.720s] [INFO] Heuristic: No actions available
[16:40:50.464] [28.740s] [INFO] Heuristic: No actions available
[16:40:50.483] [28.760s] [INFO] Heuristic: No actions available
[16:40:50.504] [28.780s] [INFO] Heuristic: No actions available
[16:40:50.523] [28.800s] [INFO] Heuristic: No actions available
[16:40:50.543] [28.820s] [INFO] Heuristic: No actions available
[16:40:50.562] [28.840s] [INFO] Heuristic: No actions available
[16:40:50.582] [28.860s] [INFO] Heuristic: No actions available
[16:40:50.603] [28.880s] [INFO] Heuristic: No actions available
[16:40:50.622] [28.900s] [INFO] Heuristic: No actions available
[16:40:50.644] [28.920s] [INFO] Observations - Money: 0, Lives: 20, Wave: 1, Enemies: 7
[16:40:50.645] [28.920s] [INFO] Heuristic: No actions available
[16:40:50.662] [28.940s] [INFO] Heuristic: No actions available
[16:40:50.683] [28.960s] [INFO] Heuristic: No actions available
[16:40:50.692] [28.970s] [INFO] Spawned enemy: RunnerEnemy(Clone) with tag: Enemy at position: (-8.06, 6.36, 0.00)
[16:40:50.693] [28.970s] [INFO] Enemies alive: 8
[16:40:50.694] [28.970s] [INFO] Set initial target for RunnerEnemy(Clone): Waypoint (0), total waypoints: 4
[16:40:50.694] [28.970s] [INFO] Enemy RunnerEnemy(Clone) starting movement with speed 1.8, target: Waypoint (0)
[16:40:50.697] [28.975s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 1: Waypoint (1)
[16:40:50.703] [28.980s] [INFO] Heuristic: No actions available
[16:40:50.703] [28.981s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.52
[16:40:50.708] [28.986s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:50.708] [28.986s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:50.722] [29.000s] [INFO] Heuristic: No actions available
[16:40:50.724] [29.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.86
[16:40:50.742] [29.020s] [INFO] Heuristic: No actions available
[16:40:50.762] [29.040s] [INFO] Heuristic: No actions available
[16:40:50.784] [29.060s] [INFO] Heuristic: No actions available
[16:40:50.802] [29.080s] [INFO] Heuristic: No actions available
[16:40:50.824] [29.100s] [INFO] Heuristic: No actions available
[16:40:50.843] [29.120s] [INFO] Heuristic: No actions available
[16:40:50.863] [29.140s] [INFO] Heuristic: No actions available
[16:40:50.884] [29.160s] [INFO] Heuristic: No actions available
[16:40:50.903] [29.180s] [INFO] Heuristic: No actions available
[16:40:50.924] [29.200s] [INFO] Heuristic: No actions available
[16:40:50.944] [29.220s] [INFO] Heuristic: No actions available
[16:40:50.963] [29.240s] [INFO] Heuristic: No actions available
[16:40:50.968] [29.246s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:50.970] [29.246s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:50.983] [29.260s] [INFO] Heuristic: No actions available
[16:40:51.005] [29.280s] [INFO] Heuristic: No actions available
[16:40:51.011] [29.289s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 2: Waypoint (2)
[16:40:51.024] [29.300s] [INFO] Heuristic: No actions available
[16:40:51.043] [29.320s] [INFO] Heuristic: No actions available
[16:40:51.063] [29.340s] [INFO] Heuristic: No actions available
[16:40:51.084] [29.360s] [INFO] Heuristic: No actions available
[16:40:51.099] [29.377s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:51.099] [29.377s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:51.101] [29.377s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 30/30
[16:40:51.101] [29.377s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 20/30
[16:40:51.104] [29.380s] [INFO] Heuristic: No actions available
[16:40:51.123] [29.400s] [INFO] Heuristic: No actions available
[16:40:51.142] [29.420s] [INFO] Heuristic: No actions available
[16:40:51.164] [29.440s] [INFO] Heuristic: No actions available
[16:40:51.183] [29.460s] [INFO] Heuristic: No actions available
[16:40:51.204] [29.480s] [INFO] Heuristic: No actions available
[16:40:51.205] [29.481s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.72
[16:40:51.207] [29.485s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:51.208] [29.485s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:51.223] [29.500s] [INFO] Heuristic: No actions available
[16:40:51.225] [29.501s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.11
[16:40:51.243] [29.520s] [INFO] Heuristic: No actions available
[16:40:51.263] [29.540s] [INFO] Heuristic: No actions available
[16:40:51.283] [29.560s] [INFO] Heuristic: No actions available
[16:40:51.303] [29.580s] [INFO] Heuristic: No actions available
[16:40:51.323] [29.600s] [INFO] Heuristic: No actions available
[16:40:51.343] [29.620s] [INFO] Heuristic: No actions available
[16:40:51.363] [29.640s] [INFO] Heuristic: No actions available
[16:40:51.366] [29.643s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:51.367] [29.643s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:51.367] [29.643s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 20/30
[16:40:51.367] [29.643s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 10/30
[16:40:51.370] [29.647s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:40:51.384] [29.660s] [INFO] Heuristic: No actions available
[16:40:51.402] [29.680s] [INFO] Heuristic: No actions available
[16:40:51.423] [29.700s] [INFO] Heuristic: No actions available
[16:40:51.443] [29.720s] [INFO] Heuristic: No actions available
[16:40:51.463] [29.740s] [INFO] Heuristic: No actions available
[16:40:51.469] [29.747s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:51.470] [29.747s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:51.483] [29.760s] [INFO] Heuristic: No actions available
[16:40:51.502] [29.780s] [INFO] Heuristic: No actions available
[16:40:51.523] [29.800s] [INFO] Heuristic: No actions available
[16:40:51.533] [29.811s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:51.534] [29.811s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:51.534] [29.811s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 10/30
[16:40:51.534] [29.811s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:40:51.535] [29.811s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:40:51.535] [29.811s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:40:51.535] [29.811s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:40:51.537] [29.811s] [INFO] Enemy destroyed! Enemies alive: 7
[16:40:51.537] [29.811s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:40:51.544] [29.820s] [INFO] Heuristic: No actions available
[16:40:51.564] [29.840s] [INFO] Heuristic: No actions available
[16:40:51.585] [29.860s] [INFO] Heuristic: No actions available
[16:40:51.604] [29.880s] [INFO] Heuristic: No actions available
[16:40:51.623] [29.900s] [INFO] Heuristic: No actions available
[16:40:51.644] [29.920s] [INFO] Heuristic: No actions available
[16:40:51.663] [29.940s] [INFO] Heuristic: No actions available
[16:40:51.683] [29.960s] [INFO] Heuristic: No actions available
[16:40:51.694] [29.971s] [INFO] Spawned enemy: RunnerEnemy(Clone) with tag: Enemy at position: (-8.06, 6.36, 0.00)
[16:40:51.694] [29.971s] [INFO] Enemies alive: 8
[16:40:51.694] [29.971s] [INFO] Set initial target for RunnerEnemy(Clone): Waypoint (0), total waypoints: 4
[16:40:51.695] [29.971s] [INFO] Enemy RunnerEnemy(Clone) starting movement with speed 1.8, target: Waypoint (0)
[16:40:51.697] [29.975s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 1: Waypoint (1)
[16:40:51.703] [29.980s] [INFO] Heuristic: No actions available
[16:40:51.703] [29.981s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.52
[16:40:51.722] [30.000s] [INFO] Heuristic: No actions available
[16:40:51.723] [30.000s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.86
[16:40:51.743] [30.020s] [INFO] Heuristic: No actions available
[16:40:51.769] [30.040s] [INFO] Heuristic: No actions available
[16:40:51.787] [30.060s] [INFO] Heuristic: No actions available
[16:40:51.805] [30.080s] [INFO] Heuristic: No actions available
[16:40:51.839] [30.100s] [INFO] Heuristic: No actions available
[16:40:51.844] [30.120s] [INFO] Heuristic: No actions available
[16:40:51.862] [30.140s] [INFO] Heuristic: No actions available
[16:40:51.875] [30.153s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:51.875] [30.153s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:51.882] [30.160s] [INFO] Heuristic: No actions available
[16:40:51.902] [30.180s] [INFO] Heuristic: No actions available
[16:40:51.924] [30.200s] [INFO] Heuristic: No actions available
[16:40:51.943] [30.220s] [INFO] Heuristic: No actions available
[16:40:51.964] [30.240s] [INFO] Heuristic: No actions available
[16:40:51.983] [30.260s] [INFO] Heuristic: No actions available
[16:40:52.002] [30.280s] [INFO] Heuristic: No actions available
[16:40:52.008] [30.286s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 2: Waypoint (2)
[16:40:52.024] [30.300s] [INFO] Heuristic: No actions available
[16:40:52.043] [30.320s] [INFO] Heuristic: No actions available
[16:40:52.063] [30.340s] [INFO] Observations - Money: 10, Lives: 20, Wave: 1, Enemies: 8
[16:40:52.064] [30.340s] [INFO] Heuristic: No actions available
[16:40:52.084] [30.360s] [INFO] Heuristic: No actions available
[16:40:52.102] [30.380s] [INFO] Heuristic: No actions available
[16:40:52.123] [30.400s] [INFO] Heuristic: No actions available
[16:40:52.142] [30.420s] [INFO] Heuristic: No actions available
[16:40:52.158] [30.437s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:52.160] [30.437s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:52.162] [30.440s] [INFO] Heuristic: No actions available
[16:40:52.182] [30.460s] [INFO] Heuristic: No actions available
[16:40:52.203] [30.480s] [INFO] Heuristic: No actions available
[16:40:52.205] [30.481s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 3.72
[16:40:52.224] [30.500s] [INFO] Heuristic: No actions available
[16:40:52.225] [30.502s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.11
[16:40:52.242] [30.520s] [INFO] Heuristic: No actions available
[16:40:52.246] [30.523s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:52.246] [30.523s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:52.246] [30.523s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 30/30
[16:40:52.247] [30.523s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 20/30
[16:40:52.263] [30.540s] [INFO] Heuristic: No actions available
[16:40:52.283] [30.560s] [INFO] Heuristic: No actions available
[16:40:52.304] [30.580s] [INFO] Heuristic: No actions available
[16:40:52.323] [30.600s] [INFO] Heuristic: No actions available
[16:40:52.344] [30.620s] [INFO] Heuristic: No actions available
[16:40:52.365] [30.640s] [INFO] Heuristic: No actions available
[16:40:52.370] [30.647s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 3: Waypoint (3)
[16:40:52.376] [30.654s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:52.377] [30.654s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:52.383] [30.660s] [INFO] Heuristic: No actions available
[16:40:52.402] [30.680s] [INFO] Heuristic: No actions available
[16:40:52.424] [30.700s] [INFO] Heuristic: No actions available
[16:40:52.442] [30.720s] [INFO] Heuristic: No actions available
[16:40:52.463] [30.740s] [INFO] Heuristic: No actions available
[16:40:52.483] [30.760s] [INFO] Heuristic: No actions available
[16:40:52.503] [30.780s] [INFO] Heuristic: No actions available
[16:40:52.523] [30.800s] [INFO] Heuristic: No actions available
[16:40:52.531] [30.809s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:52.531] [30.809s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:52.532] [30.809s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 20/30
[16:40:52.532] [30.809s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 10/30
[16:40:52.543] [30.820s] [INFO] Heuristic: No actions available
[16:40:52.563] [30.840s] [INFO] Heuristic: No actions available
[16:40:52.583] [30.860s] [INFO] Heuristic: No actions available
[16:40:52.603] [30.880s] [INFO] Heuristic: No actions available
[16:40:52.624] [30.900s] [INFO] Heuristic: No actions available
[16:40:52.643] [30.920s] [INFO] Heuristic: No actions available
[16:40:52.661] [30.938s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:52.661] [30.938s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:52.664] [30.940s] [INFO] Heuristic: No actions available
[16:40:52.683] [30.960s] [INFO] Heuristic: No actions available
[16:40:52.684] [30.961s] [INFO] Projectile hit target RunnerEnemy(Clone)
[16:40:52.685] [30.961s] [INFO] Dealing 10 damage to RunnerEnemy(Clone)
[16:40:52.685] [30.961s] [INFO] Enemy RunnerEnemy(Clone) taking 10 damage. Health: 10/30
[16:40:52.686] [30.961s] [INFO] Enemy RunnerEnemy(Clone) health after damage: 0/30
[16:40:52.686] [30.961s] [INFO] Enemy RunnerEnemy(Clone) dying!
[16:40:52.687] [30.961s] [INFO] Enemy RunnerEnemy(Clone) died! Giving 10 money reward.
[16:40:52.687] [30.961s] [INFO] Enemy RunnerEnemy(Clone) cleaning up and destroying
[16:40:52.688] [30.961s] [INFO] Enemy destroyed! Enemies alive: 7
[16:40:52.688] [30.961s] [INFO] Called EnemyDestroyed() on WaveSpawner
[16:40:52.694] [30.971s] [INFO] Spawned enemy: RunnerEnemy(Clone) with tag: Enemy at position: (-8.06, 6.36, 0.00)
[16:40:52.695] [30.971s] [INFO] Enemies alive: 8
[16:40:52.695] [30.971s] [INFO] Set initial target for RunnerEnemy(Clone): Waypoint (0), total waypoints: 4
[16:40:52.696] [30.971s] [INFO] Enemy RunnerEnemy(Clone) starting movement with speed 1.8, target: Waypoint (0)
[16:40:52.699] [30.977s] [INFO] Enemy RunnerEnemy(Clone) moving to waypoint 1: Waypoint (1)
[16:40:52.703] [30.980s] [INFO] Heuristic: No actions available
[16:40:52.704] [30.981s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.52
[16:40:52.724] [31.000s] [INFO] Heuristic: No actions available
[16:40:52.724] [31.001s] [INFO] Tower MachineGunTower(Clone) targeting enemy RunnerEnemy(Clone) at distance 4.86
[16:40:52.744] [31.020s] [INFO] Heuristic: No actions available
[16:40:52.763] [31.040s] [INFO] Heuristic: No actions available
[16:40:52.783] [31.060s] [INFO] Heuristic: No actions available
[16:40:52.801] [31.080s] [INFO] Heuristic: No actions available
[16:40:52.822] [31.100s] [INFO] Heuristic: No actions available
[16:40:52.843] [31.120s] [INFO] Heuristic: No actions available
[16:40:52.863] [31.140s] [INFO] Heuristic: No actions available
[16:40:52.883] [31.160s] [INFO] Heuristic: No actions available
[16:40:52.897] [31.175s] [INFO] Tower MachineGunTower(Clone) shooting at RunnerEnemy(Clone)
[16:40:52.897] [31.175s] [INFO] Projectile created targeting RunnerEnemy(Clone) with 10 damage at 10 speed
[16:40:52.904] [31.180s] [INFO] Heuristic: No actions available
[16:40:52.923] [31.200s] [INFO] Heuristic: No actions available
